id,adr_eur,is_canceled
21434,55.0,0
61934,126.04,1
81895,120.0,1
14677,38.0,0
101127,65.0,0
74505,62.0,1
52228,140.0,1
79196,72.25,0
19993,39.0,0
61465,75.0,1
115828,103.5,0
69136,160.0,1
50780,138.0,1
93940,94.5,0
57386,104.64,1
43755,105.0,0
117092,148.58,0
109264,85.0,0
86811,64.68,0
81758,75.0,1
96301,65.0,0
62930,80.0,1
53433,120.0,1
61899,125.8,1
2685,106.0,1
84085,117.0,0
41359,162.0,1
42724,62.0,0
76133,80.0,1
77018,161.33,0
40572,138.5,0
30587,50.4,0
52679,62.0,1
87488,95.2,0
41647,90.0,0
105483,93.0,0
60508,90.63,1
78641,109.0,1
64557,80.0,1
297,123.0,0
55957,62.0,1
51264,12.0,1
9105,55.25,1
22799,37.0,0
12407,91.67,1
45621,72.25,1
69100,197.1,1
7803,91.55,1
26010,90.1,0
102425,104.0,0
59772,110.0,1
20054,29.0,0
59695,110.0,1
34784,64.8,0
44216,100.0,0
36827,127.0,0
46693,77.0,0
29618,102.93,0
7233,241.0,1
8678,48.0,1
90499,110.0,0
110443,67.0,0
88164,211.0,0
95523,115.0,0
3057,40.0,1
56095,103.05,1
57052,65.0,1
39097,230.0,0
11750,45.5,1
8691,126.4,1
27540,87.43,0
1781,212.83,0
70058,130.0,1
52161,100.0,1
77354,80.0,1
62345,79.5,1
41779,62.0,0
41888,65.0,0
11213,125.0,1
88916,116.1,0
76115,80.0,1
36271,60.0,0
63036,126.0,1
47638,61.0,1
74845,55.0,1
1936,77.73,0
61480,0.0,1
12796,167.18,1
79919,82.95,0
68733,90.0,1
62108,102.6,1
35773,121.0,0
27327,204.0,0
63470,80.0,1
90491,90.95,0
32278,75.0,0
76746,76.0,1
47585,60.0,1
63419,108.8,1
76488,62.0,1
118931,144.0,0
90893,126.9,0
48221,184.0,1
93315,178.5,0
104891,130.42,0
54645,168.3,0
36057,68.4,0
19604,0.0,0
109586,140.0,0
116398,101.0,0
63778,110.5,1
97974,184.0,0
43641,124.0,0
63089,74.8,1
54572,65.0,1
76575,48.0,1
19115,40.5,0
71774,120.6,1
92774,151.0,0
72131,80.0,1
23745,70.0,0
94961,73.0,0
41309,101.5,1
55304,125.1,1
107076,78.4,0
34749,70.3,0
48622,65.0,1
1824,150.25,0
46594,100.0,1
102862,156.9,0
60433,65.0,1
46006,65.0,1
112836,126.0,0
9701,51.22,1
9890,42.43,1
107948,169.2,0
27452,246.0,0
42459,105.0,0
93157,125.0,0
63867,100.3,1
23527,47.7,0
62591,90.0,1
56305,96.0,1
69626,130.0,1
19423,35.11,0
54859,62.0,1
55410,159.3,1
2333,55.73,0
50756,126.9,1
118758,135.0,0
937,226.0,0
53209,130.0,1
111248,126.0,0
55427,96.0,1
108721,125.8,0
64783,79.2,1
1830,89.0,1
44477,140.0,1
2265,50.0,0
110912,98.1,0
89364,45.0,0
23672,85.2,0
102768,75.0,0
54341,105.3,1
64095,59.0,1
68406,175.71,1
113137,170.0,0
117162,130.5,0
94261,138.0,0
84893,118.8,0
113278,140.0,0
17964,48.0,0
9461,116.6,1
92813,177.0,0
1455,112.33,0
54463,133.17,1
95565,129.0,0
16148,119.7,0
98409,158.4,0
104237,83.75,0
81802,75.0,1
43696,60.0,1
9455,66.0,1
14635,45.0,0
42710,90.0,0
42268,96.0,0
105667,91.8,0
29791,51.47,0
66947,136.8,1
79302,114.0,0
93441,176.0,0
21140,101.0,0
47017,62.1,1
102048,94.5,0
4045,50.0,1
108131,89.0,0
74068,62.0,1
87489,75.0,0
67479,95.0,1
84398,70.84,0
54330,208.0,1
16703,73.8,0
32514,78.0,0
49386,99.9,1
64538,97.2,1
65689,95.0,1
77982,70.0,1
72691,125.0,1
41525,75.0,0
62974,80.0,1
20479,45.0,0
57377,145.8,1
103327,78.2,0
101560,79.2,0
102695,85.0,0
20784,35.0,0
67187,90.0,1
55496,108.45,1
21755,29.0,0
22321,88.0,0
49827,62.8,1
23010,146.38,0
9433,49.75,1
63375,140.4,1
118735,130.5,0
21205,58.0,0
103528,120.0,0
45228,146.0,1
11635,60.0,1
17471,80.25,0
54785,132.88,1
49081,75.0,1
81699,75.0,0
53622,85.5,1
86323,91.5,0
48717,101.15,1
105506,89.0,0
112104,0.0,0
57797,115.2,1
78531,90.0,0
16539,137.65,0
21420,80.0,0
76275,75.0,1
27558,81.0,0
83765,157.0,0
107588,98.0,0
18143,70.0,0
57413,125.1,1
99355,120.0,0
115459,230.0,0
80844,85.5,1
93829,79.0,0
30388,45.0,0
7206,128.0,0
71910,112.67,1
9370,37.8,1
58202,139.5,1
106581,142.0,0
72558,89.1,1
60486,93.6,1
48976,203.76,1
45084,101.5,1
57947,100.0,1
70875,65.0,1
29517,38.0,0
87464,103.7,0
43794,170.0,0
27730,169.0,0
19336,34.0,1
118354,199.5,0
61013,90.0,1
94549,122.25,0
119313,162.0,0
44125,90.25,0
14009,30.0,0
10178,48.0,1
36952,77.35,0
111759,150.0,0
71209,144.0,1
74434,62.0,1
70089,105.0,1
14989,121.5,1
67864,116.33,1
18648,38.0,0
1625,98.0,0
105272,80.0,0
26570,199.0,0
6689,85.3,0
105693,143.0,0
2853,40.0,1
77776,170.0,0
54843,62.0,1
97618,125.1,0
7890,100.0,1
93454,157.9,0
115299,118.0,0
13030,257.0,1
105813,59.5,0
14022,35.0,0
110531,6.0,0
19112,54.4,0
40463,62.0,1
38071,97.4,0
97690,187.11,0
60376,79.0,1
43553,118.15,0
30714,54.0,0
9828,42.0,1
16138,183.0,0
111703,140.0,0
59057,90.95,0
111261,135.0,0
119179,104.0,0
107914,75.0,0
105286,80.0,0
117452,188.0,0
35449,47.5,0
83559,86.0,0
76267,75.0,1
28291,163.5,0
75073,62.0,1
65409,175.0,1
102447,77.0,0
57598,118.09,1
65783,126.0,1
85069,109.1,0
45355,72.24,0
90614,92.35,0
89237,132.6,0
107395,128.0,0
117188,164.5,0
98725,102.6,0
16943,66.6,0
72079,136.5,1
35040,77.0,0
46113,70.0,0
114838,186.4,0
49604,149.4,1
29755,61.19,0
25804,212.0,0
72440,89.1,1
76476,60.0,1
53348,96.0,1
7060,180.0,1
48692,139.87,1
59332,62.0,1
112662,170.0,0
86157,140.1,0
113643,120.0,0
70038,123.0,1
4209,70.0,1
23950,93.0,0
44143,75.53,0
63398,134.3,1
37570,140.0,0
13142,450.0,1
8439,124.0,1
1526,153.0,1
23340,50.59,0
65685,135.0,1
50076,103.0,1
67223,90.0,1
42339,105.0,1
46379,67.0,1
76887,76.5,0
25442,133.4,0
22484,79.2,0
76062,101.5,1
98946,149.0,0
86883,90.0,0
44420,140.0,1
77575,126.0,0
86591,94.0,0
88079,120.0,0
113663,181.67,0
113039,110.0,0
3585,61.39,1
41090,62.0,0
61118,52.0,1
88594,101.58,0
67821,120.0,1
8220,48.75,0
24458,0.0,0
114836,151.2,0
35943,87.4,0
94617,140.27,0
94751,119.0,0
36445,167.0,0
77910,170.0,0
102340,64.56,0
35152,108.0,0
22197,60.0,0
17694,43.41,0
102205,85.0,0
117579,160.0,0
84778,79.0,0
70005,180.0,1
56807,129.6,1
555,154.0,1
37703,108.9,0
71936,98.1,1
75788,62.0,1
99319,85.0,0
47004,96.0,1
96925,85.0,0
54706,160.0,1
94761,139.0,0
31082,39.0,0
90328,100.0,0
111246,108.0,0
74281,62.8,1
26394,194.0,0
69856,160.0,1
49756,115.0,1
42537,72.25,0
29220,0.0,0
70091,105.0,1
68551,90.0,1
100752,104.4,0
63319,99.33,1
45712,75.0,0
14142,25.0,0
15171,8.0,1
17130,72.41,0
21832,86.55,0
95902,65.0,0
104871,79.0,0
20111,0.0,0
43407,101.5,1
23385,49.0,0
88585,115.52,0
103837,73.74,0
27147,254.0,0
60672,70.0,1
16567,81.0,1
110029,99.07,0
115313,112.67,0
574,135.0,1
11643,54.0,1
18484,42.0,0
102223,75.0,0
13047,363.0,1
56729,160.0,1
17632,96.0,0
15683,134.0,0
117468,139.5,0
22787,53.0,0
35353,91.0,0
105084,113.58,0
76557,48.0,1
1269,179.83,0
95709,132.18,0
53263,130.0,1
36511,62.0,0
70102,105.0,1
50028,106.0,1
69653,197.1,1
38443,194.86,0
58358,72.25,1
34333,37.8,0
25749,70.0,0
103048,108.67,0
2830,46.65,0
84998,72.0,0
12335,111.15,1
102180,86.4,0
4185,98.0,1
102255,0.0,0
47239,79.0,1
52092,94.8,1
40689,62.0,1
99013,133.6,0
41157,76.5,1
84600,130.0,0
111135,126.0,0
38040,114.04,0
89160,89.75,0
70717,110.0,1
107869,70.0,0
48931,72.25,0
34446,55.8,0
105089,88.0,0
62187,96.0,1
86904,70.0,0
37206,68.54,0
87055,80.75,0
62652,65.0,1
52265,95.4,0
6164,58.0,1
105906,99.0,0
37235,126.0,0
23872,47.0,0
113654,170.0,0
45913,56.0,0
102942,111.0,0
115058,117.0,0
24437,94.0,0
52555,120.0,1
63549,123.13,1
48445,158.83,0
70173,144.0,1
66864,100.0,1
28930,2.0,0
56089,100.58,1
74663,60.0,1
2881,40.0,0
14046,43.0,0
70451,90.0,1
27889,148.5,0
61913,70.55,1
77083,84.0,0
101707,65.1,0
67372,126.0,1
105434,75.0,0
77258,100.0,1
66181,95.0,1
84758,133.0,0
1026,175.0,1
88793,90.71,0
72185,180.0,1
22737,58.0,0
104768,65.0,0
111675,100.8,0
56801,130.0,1
47559,60.0,1
22128,34.4,0
63287,91.8,1
55662,85.5,0
116279,130.5,0
73212,106.65,1
103336,79.2,0
113434,159.0,0
6717,74.57,1
92367,72.25,0
19686,105.11,0
40827,76.5,0
96974,110.0,0
84013,79.5,0
88246,77.03,0
33623,75.16,0
89953,109.0,0
71508,91.85,1
50805,159.0,1
22992,65.0,0
6805,82.8,1
163,171.32,0
49127,75.0,1
7341,230.0,1
88935,121.5,0
11977,28.0,1
30023,78.25,0
94123,96.0,0
103850,65.0,0
109200,88.4,0
112254,160.0,0
92041,96.3,0
58648,105.0,1
54257,81.82,0
104577,76.94,0
45143,89.25,0
8188,73.2,0
70652,99.0,1
90448,61.67,0
68061,144.0,1
104952,75.0,0
114727,105.0,0
6635,92.36,0
28367,100.8,0
106802,116.28,0
107941,124.2,0
84403,137.0,0
21422,30.0,0
34107,57.8,0
81719,75.0,1
76862,60.0,1
34343,67.93,0
52140,100.0,1
54256,145.0,1
37518,80.0,0
49922,120.6,1
117089,130.5,0
31753,53.0,0
4736,0.0,0
109682,165.67,0
9437,56.0,1
2629,39.0,1
105487,77.0,0
5850,70.0,1
50768,94.5,1
98830,118.8,0
47257,48.51,0
31517,58.04,0
1462,161.29,1
111504,115.0,0
37130,96.0,0
96976,110.0,0
76110,80.0,1
2246,47.0,0
33899,37.0,0
101659,85.85,0
47001,171.0,1
53987,85.5,1
60492,122.4,1
35553,75.0,0
91536,95.4,0
51709,130.0,1
41122,62.0,0
323,126.0,1
99520,132.3,0
15988,170.6,0
46503,65.0,1
48606,130.0,1
29839,60.0,0
80610,199.33,1
101388,155.2,0
75112,170.0,1
75523,62.0,1
22516,44.0,0
62468,75.0,1
16412,110.7,1
58292,120.0,1
101823,104.0,0
16179,166.05,0
53956,142.33,1
36007,129.0,0
39085,210.67,0
10200,52.0,1
90658,110.0,0
44609,86.0,1
66326,112.0,1
6134,66.0,0
556,116.85,0
64519,74.8,1
23984,72.5,0
74124,62.0,1
22817,56.0,0
70993,100.0,1
105183,88.0,0
44341,80.85,0
3567,44.0,0
83362,66.0,0
100466,94.35,0
61173,115.2,1
22208,30.0,0
99807,83.38,0
103500,74.8,0
114965,120.0,0
62998,80.0,1
35501,85.0,0
46634,78.3,1
29589,55.0,0
105562,51.5,0
75989,101.5,1
77147,0.0,0
90543,115.0,0
28427,68.0,0
44747,62.0,0
114302,137.75,0
59171,110.0,1
88873,95.0,0
66140,110.0,1
2643,66.0,1
53597,90.0,1
100112,132.3,0
90855,116.1,0
90322,100.0,0
57961,101.05,1
114295,117.0,0
102202,75.0,0
26644,263.0,0
14504,40.0,0
12188,140.0,1
107000,93.6,0
23436,100.5,0
48961,76.5,1
23737,0.0,0
23811,79.0,0
48727,89.0,1
92439,112.42,0
118129,166.67,0
10399,47.45,1
61486,74.8,1
52009,140.4,1
87787,95.0,0
1225,134.0,1
22923,50.0,0
108097,88.0,0
13763,194.0,1
82852,75.0,1
8600,48.0,1
63991,198.0,1
10067,54.0,1
3019,53.0,0
87661,91.48,0
55895,99.3,1
99330,102.85,0
48420,126.9,1
44736,62.0,0
59343,104.4,1
59661,122.76,1
45631,65.0,0
36579,40.95,0
82325,90.0,1
67629,171.0,1
7100,240.0,1
57264,113.4,1
51715,130.0,1
13016,139.68,1
86779,101.0,0
29764,66.48,0
80790,65.0,0
26865,244.67,0
15913,125.1,0
8965,115.0,1
110990,140.0,0
88493,95.0,0
39949,106.35,0
93970,96.3,0
118367,169.0,0
42100,80.0,1
84851,89.0,0
15470,113.05,0
33503,60.0,0
90925,85.47,0
32491,41.0,0
110232,99.0,0
4296,52.0,1
70529,177.75,1
75175,62.0,1
4001,70.0,1
99732,115.0,0
94104,126.38,0
588,167.0,0
6268,80.0,1
70589,135.0,1
23650,80.0,0
19255,46.0,1
4949,45.9,0
71375,80.0,1
69054,130.0,1
87582,110.0,0
45942,55.63,0
5480,44.1,1
49540,65.0,1
31085,0.0,0
1124,183.45,1
73044,160.0,1
74734,90.0,1
38395,195.0,0
24250,70.0,0
43132,114.0,0
103348,93.6,0
31117,30.0,0
58650,105.0,1
109388,80.0,0
50775,94.5,0
28724,59.0,0
109248,117.0,0
53732,103.5,1
105862,111.6,0
40563,94.5,1
69439,135.0,1
66841,100.0,1
80816,65.0,0
26520,100.8,0
72727,200.0,1
78873,102.6,0
99617,152.78,0
111084,75.0,0
91999,85.6,0
61255,79.2,1
116473,152.1,0
19019,67.4,0
425,107.0,0
101960,57.59,0
22145,86.0,0
33790,8.0,0
41855,153.0,0
92906,94.5,0
28015,203.43,0
47274,79.0,1
22406,74.0,0
7643,237.0,1
36329,89.0,0
99328,120.0,0
99241,0.0,0
66228,200.7,1
91172,115.0,0
112277,144.0,0
114761,95.5,0
57089,90.0,1
64410,62.0,1
27125,130.55,0
116098,95.5,0
27075,158.73,0
73011,90.0,1
49979,131.0,1
105201,89.0,0
8055,90.0,1
85946,129.0,0
35321,133.25,0
42173,105.0,0
105222,125.8,0
102715,111.5,0
56949,149.4,1
110966,175.0,0
101750,96.9,0
68902,136.5,1
24739,65.0,0
100920,90.9,0
7571,219.0,1
27151,238.0,0
75320,62.0,1
2795,36.0,1
32269,48.0,0
36712,49.0,0
40530,76.5,0
8160,68.0,0
81517,91.67,0
27443,207.67,0
76741,90.0,0
24718,95.0,0
111737,145.5,0
28019,61.4,0
15382,110.7,0
13806,38.5,0
56389,208.93,1
64217,95.0,1
104830,88.0,0
60127,79.2,1
60295,100.0,1
39951,169.0,0
115817,190.0,0
69221,126.0,1
85016,84.33,0
96743,87.3,0
29050,52.8,0
92540,94.0,0
634,173.0,0
22759,97.5,0
110331,75.0,0
32025,100.0,0
26888,211.0,0
23571,107.0,0
16274,130.9,0
117627,125.0,0
58178,103.5,1
2433,42.3,0
102946,131.0,0
103616,88.0,0
111978,89.1,0
12575,241.0,1
93987,96.9,0
16673,110.7,0
108770,103.8,0
16921,110.64,0
16878,80.0,0
1368,154.0,0
86772,89.0,0
107555,178.0,0
84208,86.0,0
49878,114.33,1
96667,109.8,0
26495,129.2,0
70180,140.0,1
24702,79.0,0
66035,126.0,1
72529,126.0,1
29867,51.0,0
4167,61.0,1
86549,75.0,0
80476,90.0,1
25291,99.0,0
106888,98.0,0
115082,112.1,0
82991,97.0,0
2834,46.76,0
89959,114.75,0
69588,130.0,1
75215,62.0,1
57498,75.0,1
33510,60.0,0
55067,62.0,1
30022,46.8,0
100394,125.1,0
114390,153.0,0
71105,90.0,1
52529,120.0,1
79139,130.0,0
28497,117.25,0
84391,72.9,0
65946,119.25,1
93608,76.5,0
38014,119.85,0
39660,170.03,0
56019,135.9,1
17530,45.6,0
73447,158.4,1
52582,120.0,1
87811,111.0,0
107557,178.0,0
44755,0.0,0
37145,98.4,0
239,98.0,0
78025,85.0,0
55431,105.3,1
38199,144.0,0
57307,65.0,0
79306,114.0,0
84340,60.0,0
44773,89.25,0
22024,102.0,0
61460,75.0,1
65646,85.0,1
30960,54.9,0
81219,99.0,0
94901,145.6,0
12982,212.16,1
10401,34.0,1
104371,70.0,0
52900,120.0,1
83607,65.75,0
14352,61.6,0
21559,48.0,0
49145,84.58,1
91765,90.0,0
37089,167.0,0
104628,75.0,0
105960,78.0,0
109210,137.2,0
76940,170.0,1
13318,230.0,1
94762,140.4,0
45074,109.0,0
55123,143.7,1
8243,51.85,1
32129,35.0,0
87983,68.55,0
113650,144.0,0
100560,125.0,0
19767,48.0,0
6352,64.9,0
89731,211.0,0
29244,59.0,0
33450,65.0,0
43149,60.83,0
117177,123.3,0
72466,65.0,1
20939,55.0,0
98031,101.33,0
73495,166.5,1
36285,105.0,0
57699,95.0,1
11441,85.0,1
28765,55.0,0
46021,104.0,0
77071,108.0,0
43292,82.0,0
4499,60.0,1
110105,135.0,0
76285,75.0,1
19176,39.0,0
16236,198.0,0
46761,71.0,0
18344,66.0,1
56405,168.3,1
7638,214.0,1
22901,68.0,0
73222,135.39,1
19696,126.01,0
2065,58.5,0
5661,74.7,1
78306,65.0,0
68225,160.0,1
101817,95.0,0
86036,60.0,0
58685,90.0,1
69907,100.0,1
17552,74.4,0
41146,85.5,0
220,104.72,0
48098,71.1,1
30848,29.0,0
24240,72.0,0
69256,99.0,1
14951,120.6,1
50227,167.0,1
16278,164.15,0
89554,65.0,0
71565,190.0,1
62513,75.0,1
74711,0.0,0
4395,39.1,1
16035,90.95,0
35919,54.0,0
43628,0.0,1
48602,105.0,1
21,84.67,0
94863,86.36,0
12091,137.7,1
76582,48.0,1
49912,101.0,1
86627,162.3,0
68285,125.0,1
90010,120.0,0
3218,32.0,0
73899,62.0,1
64381,97.2,1
112530,126.0,0
43105,65.0,1
99694,190.8,0
33672,75.0,0
104804,75.0,0
28507,0.0,0
117123,82.5,0
116560,120.0,0
107255,100.3,0
19277,27.9,0
106530,79.2,0
40212,75.0,0
102242,85.0,0
25170,139.0,0
38526,247.09,0
19627,39.93,0
94666,93.5,0
92186,92.65,0
41973,90.0,1
102322,68.0,0
37450,140.0,0
48819,62.0,1
18555,119.0,1
13799,174.0,1
83973,127.0,0
9159,38.0,1
112267,120.0,0
45187,94.5,0
44238,100.0,0
18266,40.0,0
34125,48.43,0
49488,65.0,1
70034,135.0,1
42806,115.0,0
99546,151.2,0
29572,79.2,0
105970,78.0,0
12210,63.0,1
100833,75.0,0
14257,45.0,0
40239,94.5,0
47969,71.1,1
8669,55.0,1
52373,62.8,1
46552,89.0,0
93717,94.5,0
61466,103.7,1
6049,58.0,1
21288,48.0,0
22074,28.5,0
76941,170.0,1
84605,67.05,0
73461,140.0,1
30324,62.0,0
110115,155.0,0
20883,44.0,0
72591,139.5,1
6708,150.71,0
78108,100.0,0
87726,94.5,0
42664,0.0,0
90876,0.0,0
105427,123.0,0
35325,121.0,0
1262,174.71,0
112234,126.0,0
66173,267.0,1
67570,108.0,1
51859,110.0,0
17512,37.0,0
47761,78.3,1
4392,43.0,1
19694,155.0,0
83286,64.0,0
5292,84.0,1
39224,241.0,0
101641,0.0,0
75881,62.0,1
98689,80.0,0
69079,115.0,1
82901,75.0,1
15431,123.3,0
103917,161.67,0
75471,62.0,1
95392,67.0,0
50706,221.0,1
85820,0.0,0
88471,92.4,0
48433,171.0,1
90749,87.67,0
33957,45.0,0
72028,98.1,1
41396,62.0,1
2555,70.0,0
61560,79.2,1
21797,45.65,0
85595,124.0,0
104139,117.82,0
94258,121.0,0
47983,124.0,1
36116,78.85,0
9300,37.8,1
105592,75.0,0
60330,100.0,1
52212,62.0,1
107461,105.0,0
82108,65.33,0
7386,157.5,1
85780,0.0,0
52912,90.0,1
73511,202.5,1
66780,175.0,1
76798,76.5,0
56799,149.4,1
10340,35.0,1
5708,67.0,1
65015,98.0,1
107107,80.0,0
987,207.0,1
101849,75.0,0
77121,76.67,0
32725,43.0,0
18563,69.0,0
83858,89.3,0
73703,231.75,1
81633,100.0,1
103397,86.0,0
35356,45.0,0
418,190.33,0
100242,115.0,0
13837,42.0,0
101983,79.2,0
107654,65.0,0
42626,84.0,0
27118,221.0,0
67611,99.0,1
47190,106.0,1
2836,49.0,1
28759,55.0,0
86628,104.0,0
105295,80.0,0
6047,80.0,1
79165,114.0,0
74159,62.0,1
110924,123.75,0
104996,98.0,0
43147,112.6,0
25526,121.0,0
115911,146.67,0
104112,88.4,0
116715,95.5,0
59020,62.0,1
34631,102.0,0
77888,170.0,0
62568,92.63,1
28261,83.0,0
5442,95.0,1
64407,62.0,1
5966,58.0,1
49571,85.0,1
27383,155.52,0
26353,210.0,0
50055,103.0,1
116564,107.1,0
22964,135.5,0
106318,65.0,0
64582,80.0,1
80901,85.67,0
6212,59.24,1
10124,68.0,1
26118,198.5,0
32284,62.4,0
8599,48.0,1
55500,81.5,1
62086,65.0,1
105828,108.0,0
31830,95.0,0
28571,46.0,0
58354,120.0,1
70080,105.0,1
58208,122.4,1
69852,119.2,1
106675,74.8,0
878,174.76,0
104855,88.4,0
35909,62.0,0
86052,183.67,0
92327,151.0,0
111176,112.0,0
59446,95.0,1
51246,87.34,0
82746,95.0,1
42800,126.0,1
2942,36.0,0
47106,91.0,1
87121,105.3,0
94058,120.6,0
15976,77.54,0
68349,160.0,1
56678,135.0,1
62759,102.6,1
14895,89.2,1
117543,141.3,0
110000,114.0,0
10328,48.0,1
103437,79.2,0
3816,41.4,1
98871,108.99,0
97048,96.0,0
25417,84.0,0
103097,100.38,0
90016,207.9,0
95304,150.0,0
19434,35.0,0
16273,149.2,0
37984,166.0,0
39797,185.0,0
67296,128.79,1
5857,70.0,1
60948,88.0,1
16277,120.6,0
111161,136.67,0
46617,89.0,1
26028,134.75,0
67245,99.0,1
70485,120.0,1
8381,89.0,1
117733,170.0,0
5641,73.0,1
14372,48.0,0
26138,174.92,0
92563,118.15,0
18991,62.69,0
38899,176.8,0
81347,102.0,0
54156,103.5,1
34363,66.5,0
22677,56.5,0
2746,36.0,0
24855,186.0,0
86284,38.67,0
54380,62.0,1
104339,79.5,0
88303,110.0,0
63050,103.5,1
54653,64.0,1
7070,0.0,1
38162,97.0,0
64216,95.0,1
55671,99.45,1
18702,48.0,0
30026,37.0,0
37667,265.25,0
71340,107.1,1
58984,85.5,1
111376,190.0,0
83539,60.0,0
94843,103.5,0
1941,73.5,1
19920,48.0,0
83421,88.12,0
93811,65.0,0
87327,157.0,0
76402,87.0,0
6390,85.5,1
79105,0.0,0
87476,69.99,0
35451,65.87,0
110123,133.33,0
90454,73.33,0
431,107.0,0
93771,65.0,0
17002,59.0,0
111394,173.7,0
29156,91.0,0
85269,75.0,0
85424,100.1,0
116739,173.25,0
98752,135.0,0
67271,144.0,1
40839,50.8,1
92228,166.0,0
27895,60.0,0
39478,322.0,0
75322,60.0,1
111006,117.0,0
13450,154.85,1
13184,167.18,1
2336,92.0,1
103933,131.35,0
83089,86.0,0
48576,105.3,1
50468,110.0,1
104220,106.0,0
20028,56.17,0
77649,118.0,1
56669,90.0,1
112469,268.33,0
28218,134.0,0
62659,65.0,1
69695,149.33,1
49736,82.45,0
11671,78.0,1
24314,109.0,0
31393,87.9,0
38125,92.4,0
100919,93.75,0
2878,48.0,0
31498,58.47,0
42670,105.0,0
16930,38.0,0
97869,119.0,0
114555,163.8,0
48298,75.0,1
68143,95.0,1
79681,87.27,0
64938,93.6,1
54181,137.0,1
43814,185.0,0
10625,30.0,1
95102,107.0,0
101562,88.0,0
5990,82.0,1
82082,58.0,0
90666,110.0,0
112229,126.0,0
113498,89.0,0
67648,171.0,1
2348,45.0,0
88200,125.38,0
33753,38.0,0
74213,62.0,1
2090,87.0,0
96422,144.0,0
23641,121.0,0
25530,189.0,0
59674,96.3,1
90546,110.0,0
70528,133.33,1
108376,112.1,0
114192,145.71,0
25625,109.0,0
116950,108.0,0
115627,89.1,0
12537,138.09,1
9294,37.8,1
8305,70.5,0
45503,62.0,1
26592,216.98,0
10644,48.0,1
41196,101.5,1
116511,107.1,0
73241,180.0,1
1531,88.2,0
68287,160.0,1
57666,100.3,1
104070,128.4,0
77677,110.0,1
11405,109.8,1
108338,75.0,0
46580,78.3,0
32305,45.0,0
88234,101.15,0
32683,35.0,0
64824,93.6,1
26244,10.0,0
60104,75.0,1
55664,140.7,1
75477,60.0,1
31123,60.98,0
97392,120.0,0
54001,81.81,0
87911,165.15,0
72855,90.0,1
112445,159.9,0
102132,63.0,0
117367,179.0,0
88155,90.0,0
29628,70.45,0
76593,90.0,1
97213,135.9,0
101355,123.2,0
19510,64.0,0
19681,55.0,0
118541,71.1,0
51561,95.88,1
81915,90.0,1
2345,82.0,0
14247,63.0,0
4957,68.66,1
36063,0.0,0
115586,81.0,0
49457,62.0,1
118062,180.0,0
78240,62.0,1
93029,160.0,0
44924,108.0,1
11097,72.0,1
36678,89.0,0
47528,79.0,1
105766,79.2,0
3167,64.0,0
60895,79.2,1
47086,67.5,1
102731,98.0,0
66306,171.0,1
32487,66.8,0
22355,42.0,0
44733,70.0,1
43726,224.67,0
90313,139.0,0
6450,110.0,1
74921,60.0,1
60216,100.0,1
438,123.2,1
35513,42.95,0
54323,105.3,1
94874,103.5,0
63925,75.0,1
49713,85.5,1
5033,80.0,1
88843,150.0,0
83334,92.0,0
110922,230.0,0
41572,75.0,0
88522,112.0,0
89370,75.0,0
23154,37.43,0
107167,90.0,0
83739,79.0,0
15639,120.6,0
64924,167.4,1
45512,0.0,0
14823,130.9,1
5982,55.0,1
24634,90.0,0
9902,42.0,1
116138,177.3,0
101443,152.0,0
36054,55.71,0
64893,113.0,1
102094,75.0,0
52478,130.0,1
23129,37.43,0
55279,97.75,1
36380,89.0,0
111466,139.2,0
100165,115.0,0
4696,58.0,1
82245,79.43,1
81706,75.0,1
98034,101.33,0
87712,80.0,0
40153,94.5,0
68945,198.0,1
33020,48.0,0
41244,101.5,1
45488,65.0,1
46739,86.25,1
61849,79.48,1
24070,65.0,0
25146,135.0,1
35544,90.0,0
74993,62.0,1
56691,149.4,1
59201,128.7,1
92919,144.9,0
90157,108.29,0
111753,147.0,0
107894,93.6,0
32423,45.29,0
51349,84.24,1
56228,62.0,1
7639,214.0,1
70352,90.0,1
22417,52.25,0
37553,98.4,0
24605,79.9,0
32948,34.56,0
29987,30.03,0
24565,37.4,0
49431,154.7,1
22782,56.0,0
71732,120.0,1
82713,87.0,0
59472,110.0,1
41807,62.0,1
81914,90.0,1
48484,147.67,1
61349,79.2,1
6935,160.0,1
45063,101.5,1
84095,81.0,0
100130,95.0,0
92428,101.68,0
97468,118.8,0
97931,110.0,0
90070,119.0,0
91659,125.0,0
7402,157.5,1
62163,77.76,1
109465,158.4,0
39723,228.84,0
101038,116.67,0
99316,85.5,0
65543,120.0,1
6367,121.5,1
94741,72.25,0
16881,80.0,0
84069,46.67,0
69029,99.45,1
86696,96.3,0
97170,89.0,0
25026,81.62,0
78529,126.0,0
59927,89.0,1
95052,84.25,0
102641,59.84,0
109451,166.5,0
9188,46.0,1
193,73.8,1
24758,79.0,0
25143,35.0,0
111121,206.47,0
81494,0.0,0
109048,95.0,0
38926,112.7,0
85704,70.0,0
73139,195.0,1
47643,61.0,1
5218,85.33,0
69756,196.0,1
93903,135.9,0
23160,72.45,0
43450,109.0,0
99608,0.0,0
60122,140.0,1
87600,95.0,0
33452,37.8,0
81889,120.0,1
34939,104.5,0
26735,262.6,0
59985,90.0,1
76308,62.0,0
39595,222.33,0
21069,34.0,0
58213,151.2,1
49244,116.33,1
